Timestamp,SOC,Power Output/Input,Frequency Regulation Signal,Operational Mode,Market Price
2024-01-01 06:30:00,35.734131496361854,8.024928780440469,50.173717268830835,Peak Shaving,58.727770177999176
2024-01-01 06:45:00,67.78675668198335,-5.128483230753311,50.10279370661747,Energy Arbitrage,80.71909300203191
2024-01-01 07:00:00,50.87393287000287,-19.454005356179938,50.183803610143286,Peak Shaving,59.26137937917372
2024-01-01 07:15:00,46.58647759962094,-16.160775681048364,50.06080259979148,Energy Arbitrage,96.04312889225454
2024-01-01 07:30:00,40.582224484185076,-21.02384931160094,49.873459937009855,Frequency Regulation,60.26177112818147
2024-01-01 07:45:00,60.969347577368666,-31.309410213130718,50.099603147669114,Peak Shaving,94.07505729196444
2024-01-01 08:00:00,48.24601328866194,45.149423272577835,50.161682177906606,Energy Arbitrage,54.580789471977845
2024-01-01 08:15:00,52.73735795474594,-15.886724358483725,49.95357466596548,Frequency Regulation,81.4061025348841
2024-01-01 08:30:00,30.751592017454207,47.15107756972388,49.957056911871234,Peak Shaving,55.287336899030244
2024-01-01 08:45:00,54.705419883035084,11.660179390699618,49.854159218621504,Energy Arbitrage,76.87037355581224
2024-01-01 09:00:00,54.483828908896854,-29.13427325768979,50.190888701219556,Energy Arbitrage,51.86031707450202
2024-01-01 09:15:00,54.67735987499027,-42.99738821790072,49.939738358660534,Frequency Regulation,47.148973398526344
2024-01-01 09:30:00,67.74992314058497,20.041094939211575,49.95555024962496,Energy Arbitrage,45.76193370618907
2024-01-01 09:45:00,57.272811964139336,22.475896738770302,50.0269441273116,Peak Shaving,69.43827513997907
2024-01-01 10:00:00,44.38031602295144,-10.411001835997403,49.82401171533306,Peak Shaving,62.999828015103596
2024-01-01 10:15:00,47.481278151973655,9.813725488045243,49.990070334294664,Frequency Regulation,82.45113720907362
2024-01-01 10:30:00,57.9052478370906,35.9435832529515,50.10715559550549,Energy Arbitrage,91.36422113808354
2024-01-01 10:45:00,32.40901886517079,38.77199254498983,50.14648885713199,Frequency Regulation,58.70369155222664
2024-01-01 11:00:00,56.670668617826706,-27.513847010108183,50.119666140953036,Energy Arbitrage,34.49633311634266
2024-01-01 11:15:00,56.82551478472638,-26.34693057460048,49.90819144009227,Peak Shaving,33.59219916886398
2024-01-01 11:30:00,38.41530244295363,9.809695164611789,50.186013112973924,Peak Shaving,32.12526630043415
2024-01-01 11:45:00,35.157051906194134,21.794888375134406,49.83092541875068,Frequency Regulation,32.956428384774995
2024-01-01 12:00:00,42.61713403696736,-30.35069569393035,49.85221388207139,Peak Shaving,46.87720182325745
2024-01-01 12:15:00,44.548430837704906,-49.90435596881518,49.94149312438116,Energy Arbitrage,78.50402723186286
2024-01-01 12:30:00,52.80787081671519,-28.02353448818007,50.00759347165985,Frequency Regulation,51.39576546165357
2024-01-01 12:45:00,47.544060538492815,44.97079231424604,50.04351054007869,Energy Arbitrage,48.647143073910094
2024-01-01 13:00:00,69.53495352236905,-5.810414911660942,49.816256590743926,Frequency Regulation,80.10858498214724
2024-01-01 13:15:00,34.08179242992112,43.02194109147369,50.09079775877018,Frequency Regulation,52.77525140255102
2024-01-01 13:30:00,38.35507024379339,45.33735818140933,50.04421056472293,Frequency Regulation,92.50484061338716
2024-01-01 13:45:00,36.45238071539985,13.23345906369454,50.070120720418366,Energy Arbitrage,61.48549352185299
2024-01-01 14:00:00,56.124333018615935,-43.819809627893505,50.01796265502268,Peak Shaving,95.98285202790188
2024-01-01 14:15:00,40.131664101591284,-36.38570306060245,50.16286884663913,Peak Shaving,39.99714713254981
2024-01-01 14:30:00,48.65243091425225,-13.033744727476446,50.09089516898034,Energy Arbitrage,56.557852475113684
2024-01-01 14:45:00,39.77702368006411,26.396548653082363,50.09272196530224,Energy Arbitrage,66.94830302700319
2024-01-01 15:00:00,36.35878334582079,-4.667907996927724,50.04013963675438,Peak Shaving,41.93894413761976
2024-01-01 15:15:00,34.415005646572205,-45.24367282716404,49.97435656133061,Energy Arbitrage,58.98669766380618
2024-01-01 15:30:00,56.25318357861094,2.5181839850677434,50.192568468329355,Energy Arbitrage,88.25589289124096
2024-01-01 15:45:00,35.527318053944555,-48.72446698719266,49.922475166285174,Energy Arbitrage,59.77072678302309
2024-01-01 16:00:00,37.86329446720214,41.478709171793014,50.18139776406164,Frequency Regulation,43.5270135954537
2024-01-01 16:15:00,44.74900682643856,17.483980639574682,50.09183785247341,Peak Shaving,83.54692345515858
2024-01-01 16:30:00,62.83972919391741,43.806583127044476,49.82166252526649,Peak Shaving,52.48898135743408
2024-01-01 16:45:00,33.88405103172245,5.668429651176346,50.091093034161354,Frequency Regulation,82.16662828567557
2024-01-01 17:00:00,63.51779629995215,-11.543324853417502,49.95558286932195,Peak Shaving,33.26460929807099
2024-01-01 17:15:00,33.843936315758526,29.621120520008844,50.09977562320641,Peak Shaving,59.057486340295554
2024-01-01 17:30:00,69.05837860053583,-6.9603885554494624,49.895725751051835,Frequency Regulation,99.4775051633481
2024-01-01 17:45:00,48.74604806590806,43.49517388515352,50.182173494511446,Peak Shaving,61.56495246210255
2024-01-01 18:00:00,69.07044352761349,24.19605928918955,50.06949852931136,Energy Arbitrage,62.19675146947716
2024-01-01 18:15:00,54.19382078980184,-41.09101454397105,50.01050784679487,Peak Shaving,75.27484294963661
2024-01-01 18:30:00,59.570543175932066,27.41873743489704,49.98004763545187,Energy Arbitrage,59.02888324771695
2024-01-01 18:45:00,31.56751169017283,30.411499341120035,50.157404011515204,Energy Arbitrage,55.3412423718391
2024-01-01 19:00:00,41.31227850305638,-46.65868505144648,50.05706564432927,Peak Shaving,50.02854737703241
2024-01-01 19:15:00,34.807862448526755,-45.7243527310688,50.12749532788365,Frequency Regulation,60.35235257895273
2024-01-01 19:30:00,41.845607900885796,-37.2880593670825,50.12082056011179,Peak Shaving,69.1769296517565
2024-01-01 19:45:00,34.74910875816976,26.188862396072594,49.962356206380875,Frequency Regulation,88.1061279411426
2024-01-01 20:00:00,42.71932717575904,48.40901651089928,50.09602878737874,Peak Shaving,55.875670707328645
2024-01-01 20:15:00,46.5705197805868,32.063423567729615,49.867759339300726,Frequency Regulation,48.61794800147632
2024-01-01 20:30:00,32.56589985395137,22.59660351813821,49.9128494711774,Energy Arbitrage,35.605518357171825
2024-01-01 20:45:00,57.698884774800796,-6.2425407493657445,50.093245940988645,Peak Shaving,49.394259218226225
2024-01-01 21:00:00,52.664058168263004,16.125403543485675,50.144958640597714,Peak Shaving,31.613717502948802
2024-01-01 21:15:00,40.61557963757782,-20.752799210637484,49.91280689594571,Frequency Regulation,87.35399015225636
2024-01-01 21:30:00,50.92992213866799,0.38608374599564854,50.08963789744252,Frequency Regulation,33.82695160262417
2024-01-01 21:45:00,33.75762043033767,-12.862951688444305,50.14160468936856,Frequency Regulation,69.59660518601939
2024-01-01 22:00:00,53.03785982224717,-13.342238320582723,50.179178415064136,Frequency Regulation,94.26918487593338
2024-01-01 22:15:00,67.17184790304856,-39.804595406484346,49.93583110831917,Energy Arbitrage,88.4498455947678
2024-01-01 22:30:00,42.742758098052946,-0.48561182252237955,49.858808852844234,Frequency Regulation,54.30735936854842
2024-01-01 22:45:00,56.69641519854727,-29.057164113903234,50.140929678724945,Peak Shaving,53.38438189138719
2024-01-01 23:00:00,35.27191449617569,6.070828898166205,49.87440191864991,Peak Shaving,71.46166280434196
2024-01-01 23:15:00,58.65308816474262,-18.919709831857013,49.85866483130948,Peak Shaving,34.1578131271217
2024-01-01 23:30:00,41.57624371788805,-31.84815565342588,50.171961235465766,Frequency Regulation,45.658605506963255
2024-01-01 23:45:00,37.32765448028467,30.248722483747684,50.076250330103335,Energy Arbitrage,44.168594569438724
2024-01-02 00:00:00,53.460517392403325,17.91880821901772,50.05278707517937,Frequency Regulation,33.57390912681412
2024-01-02 00:15:00,30.804301847499744,38.43700772756931,50.107766049315714,Frequency Regulation,51.858357652009396
2024-01-02 00:30:00,63.15760116869453,10.935397687404922,50.013654733014576,Peak Shaving,74.58923341141835
2024-01-02 00:45:00,30.187819047701883,-32.790825680652326,50.11223469437133,Frequency Regulation,30.24146772838248
2024-01-02 01:00:00,57.11266147184921,-6.053847674200661,50.076530477583795,Peak Shaving,62.14737805007387
2024-01-02 01:15:00,40.80031892768659,32.17685558801328,50.044379949176424,Energy Arbitrage,67.36535792274545
2024-01-02 01:30:00,59.407760884903794,47.733077712962086,49.88866471331318,Energy Arbitrage,75.822938124943
2024-01-02 01:45:00,68.48754180469753,21.25174589929013,49.848223387705204,Peak Shaving,47.64244424732945
2024-01-02 02:00:00,39.95012574079832,-35.6455125774365,50.1789413129279,Frequency Regulation,57.31588452516752
2024-01-02 02:15:00,53.04629337671348,19.729927477890257,49.99971934671844,Frequency Regulation,74.87713272868328
2024-01-02 02:30:00,53.68167725087356,48.739837516827265,49.9749835091582,Energy Arbitrage,89.87174244521083
2024-01-02 02:45:00,52.890076231634936,17.963083464069683,49.992817059330314,Energy Arbitrage,57.65385821347047
2024-01-02 03:00:00,38.92326530562473,15.285183902827654,49.82056009651065,Energy Arbitrage,46.624180830567994
2024-01-02 03:15:00,68.1099604606794,42.10815905291399,49.82541471322598,Peak Shaving,55.80013546770082
2024-01-02 03:30:00,47.88501514470509,29.732441728116683,49.94509911417557,Energy Arbitrage,70.71598538145238
2024-01-02 03:45:00,63.85634689884511,27.420045505112242,50.183162483864066,Energy Arbitrage,34.08744591246843
2024-01-02 04:00:00,57.97917101270017,31.78508734949135,49.81600390814352,Frequency Regulation,62.18733201673678
2024-01-02 04:15:00,41.89747803420535,-41.089973611757614,49.982662102707486,Peak Shaving,67.58463416929413
2024-01-02 04:30:00,62.55191278809909,19.282221288163257,49.93454363506004,Peak Shaving,82.50680936921873
2024-01-02 04:45:00,45.860229633879385,35.381504866414076,49.956765716173095,Energy Arbitrage,39.72579014276955
2024-01-02 05:00:00,65.24412788444647,31.781140411829767,49.90358237585239,Peak Shaving,68.48854333840306
2024-01-02 05:15:00,53.25091490543435,-35.466411257556096,49.89111188811714,Peak Shaving,37.85552635271729
2024-01-02 05:30:00,65.26941447419412,-18.153667691348808,49.85588566918069,Energy Arbitrage,97.90692118762614
2024-01-02 05:45:00,57.70126360311063,1.0092862827816873,49.913704628905116,Frequency Regulation,59.11244205033458
2024-01-02 06:00:00,59.01017119278562,-22.592529422351916,50.14332975449313,Peak Shaving,92.88400407975601
2024-01-02 06:15:00,50.052975277068086,-26.006623701981944,50.04584209836258,Energy Arbitrage,32.3390694380014
2024-01-02 06:30:00,68.24334538892896,30.353210769996466,50.12945338861564,Frequency Regulation,34.27541816233786
2024-01-02 06:45:00,55.759607969185495,29.350876338582452,50.112028844111634,Energy Arbitrage,38.75864295095952
2024-01-02 07:00:00,46.95420194232719,40.16700357123318,49.987199881551206,Peak Shaving,96.20027199344585
2024-01-02 07:15:00,54.255728565116975,6.130403918379933,50.0842101791489,Peak Shaving,43.77730938125124
2024-01-02 07:30:00,30.76772793237334,-0.5365986677232399,50.13100383862438,Frequency Regulation,76.00547656768009
2024-01-02 07:45:00,42.06299266698197,35.941957494892634,49.952721773298855,Peak Shaving,78.01017740771906
2024-01-02 08:00:00,56.4069414997074,35.14958315941263,49.9553087122231,Peak Shaving,52.68470996511799
2024-01-02 08:15:00,41.60310428841776,-14.887432575306917,49.99975703271694,Frequency Regulation,40.36180204657856
2024-01-02 08:30:00,54.72061715995366,6.459764420910041,49.836270808720236,Peak Shaving,50.93656888071288
2024-01-02 08:45:00,47.150748037830645,43.61107896334231,49.98918072114549,Frequency Regulation,80.27827363328572
2024-01-02 09:00:00,35.41896256889801,-43.92244418126151,49.9982656483483,Energy Arbitrage,85.19644945849647
2024-01-02 09:15:00,41.93129303824123,-47.10738802912334,50.125287623682624,Frequency Regulation,83.09835082200453
2024-01-02 09:30:00,52.798596428050594,-43.63243155243912,49.94907155683414,Energy Arbitrage,59.51337097907
2024-01-02 09:45:00,53.63491044992693,-21.90612620100685,49.993066067089835,Energy Arbitrage,32.318869264739334
2024-01-02 10:00:00,52.97300995398315,34.26354791281342,49.97783746760899,Frequency Regulation,66.29562562760195
2024-01-02 10:15:00,56.128032794285346,-4.311666789142755,49.918449164670676,Peak Shaving,82.80956938111035
2024-01-02 10:30:00,56.084130800067555,-21.843944240541813,49.91479284632837,Energy Arbitrage,91.16096132495991
2024-01-02 10:45:00,47.25673741735896,24.271018893916875,49.90188392599808,Energy Arbitrage,81.29714859185341
2024-01-02 11:00:00,65.86186383404252,17.38473051343415,50.18662755156001,Energy Arbitrage,51.23902041897756
2024-01-02 11:15:00,44.70247480191586,-48.15490871464172,49.83680342581788,Peak Shaving,70.6751536168637
2024-01-02 11:30:00,47.43459701062507,-40.14533683621592,49.865788593642726,Energy Arbitrage,78.57354726948543
2024-01-02 11:45:00,65.67693420062687,-22.31014446836409,50.098353746642715,Energy Arbitrage,59.97810203767533
2024-01-02 12:00:00,62.24775956184343,33.29060017449493,50.063729829498676,Frequency Regulation,33.12384986676762
2024-01-02 12:15:00,58.15554334161465,45.05414497952238,50.014877098281964,Peak Shaving,37.54090890648944
2024-01-02 12:30:00,34.009075492492045,1.5426227164158632,49.838209317485166,Frequency Regulation,69.69437781398555
2024-01-02 12:45:00,66.77930454978694,-30.575112723112618,50.070092730799274,Frequency Regulation,37.766465236041746
2024-01-02 13:00:00,58.569651981964455,6.267003281960193,49.84423888259359,Energy Arbitrage,48.69301777449178
2024-01-02 13:15:00,69.95388026271466,-46.77274519467323,49.9724891866769,Frequency Regulation,85.52794912286298
2024-01-02 13:30:00,35.97793218631975,8.359851837337409,50.13717123117711,Peak Shaving,82.57042898972055
2024-01-02 13:45:00,64.72504229472857,-15.274417500256519,49.83339551969196,Peak Shaving,81.39066401730457
2024-01-02 14:00:00,36.49971738705499,2.9602925907366924,49.90034598443412,Energy Arbitrage,70.81694343869984
2024-01-02 14:15:00,54.62238257135377,24.07373080449753,49.85494862944754,Energy Arbitrage,88.5836347878957
2024-01-02 14:30:00,34.952799313977664,-30.358744183288454,49.98911246069885,Energy Arbitrage,85.90946986755696
2024-01-02 14:45:00,63.920329172889375,43.07351342268635,49.92048986527336,Peak Shaving,48.590784720877124
2024-01-02 15:00:00,62.29275834900043,-22.14036238559043,49.880807570127104,Peak Shaving,43.9089417642797
2024-01-02 15:15:00,52.764029544583735,10.60416232730531,49.87536797881649,Frequency Regulation,78.152046555134
2024-01-02 15:30:00,46.28733188903999,7.346090985658805,49.86891660116303,Peak Shaving,41.04043174561685
2024-01-02 15:45:00,32.766679818205525,-21.59639564749223,50.18827326879401,Frequency Regulation,70.95424868378885
2024-01-02 16:00:00,57.89715092578255,-42.93802447329832,50.15151416813247,Frequency Regulation,50.8710488208723
2024-01-02 16:15:00,48.14170730712276,14.598777147855003,49.92720451231817,Frequency Regulation,56.70696637003185
2024-01-02 16:30:00,58.88222397881392,41.43166007275265,49.840486794894645,Peak Shaving,88.47292345596188
2024-01-02 16:45:00,64.65529303714517,-14.340162972692298,50.15834475319198,Peak Shaving,49.384830480934895
2024-01-02 17:00:00,69.02086020011544,7.871458149954748,50.03634845209362,Energy Arbitrage,91.2981068881817
2024-01-02 17:15:00,64.23213369570445,-27.564016921747815,49.85497871929827,Energy Arbitrage,42.87048939034204
2024-01-02 17:30:00,30.46856336740008,6.515016195570368,50.012748609653165,Peak Shaving,51.432110246365454
2024-01-02 17:45:00,44.399122579134556,-23.76193250766976,50.071015657970534,Frequency Regulation,59.19526569780923
2024-01-02 18:00:00,59.19962249696232,46.22202305284945,49.99535031562896,Frequency Regulation,95.6947575293524
2024-01-02 18:15:00,36.865187090457624,-40.48013472777072,49.825315339360614,Energy Arbitrage,59.22339447402665
2024-01-02 18:30:00,50.84146424816517,-15.427995471769286,50.02821215212931,Peak Shaving,63.60754530210103
2024-01-02 18:45:00,32.17351953357014,-24.160255954227893,49.88216895763577,Energy Arbitrage,39.71132886159802
2024-01-02 19:00:00,37.999860995856004,-11.252923326447792,50.15954399141865,Energy Arbitrage,82.10556490670737
2024-01-02 19:15:00,30.74087177842456,2.718432780932332,49.9013302062136,Frequency Regulation,42.67153984542457
2024-01-02 19:30:00,61.74790813429682,-7.875016631472064,49.99238379203039,Energy Arbitrage,82.61092940434685
2024-01-02 19:45:00,38.956987522415204,15.526737037252502,50.16642677011556,Peak Shaving,80.07572260689534
2024-01-02 20:00:00,43.81406722787611,28.909941790662515,50.114220277285646,Energy Arbitrage,70.01020586134456
2024-01-02 20:15:00,67.12325173862364,-32.379909780670786,50.155401003881195,Energy Arbitrage,32.94916805646282
2024-01-02 20:30:00,58.17657607694131,-48.1904091648209,49.94403475107415,Frequency Regulation,72.25429802904266
2024-01-02 20:45:00,31.273557181252315,43.887896998302224,50.01714088059122,Peak Shaving,61.55098219559962
2024-01-02 21:00:00,36.587766259916506,-13.721544426056262,50.09878300053755,Energy Arbitrage,33.3506767408912
2024-01-02 21:15:00,54.85913605999054,9.229299534411751,49.93748350263024,Energy Arbitrage,65.63266559075586
2024-01-02 21:30:00,53.0891435441667,-34.19472414617248,50.12448538022742,Energy Arbitrage,98.26861732070623
2024-01-02 21:45:00,39.51571285498034,27.116639012004242,50.05000022088707,Peak Shaving,61.822298717195736
2024-01-02 22:00:00,67.36855991699176,-6.973671797953827,50.03726929909594,Energy Arbitrage,56.0446947683498
2024-01-02 22:15:00,54.55863823863584,16.95495607532925,49.84705227200976,Energy Arbitrage,94.40218042130824
2024-01-02 22:30:00,51.42531212099833,7.978875712049792,50.044093408577645,Frequency Regulation,80.42384196771206
2024-01-02 22:45:00,53.59639905418284,29.579863430302225,50.07160300426383,Peak Shaving,80.70212799142739
2024-01-02 23:00:00,59.20488118067078,-36.92190173443078,50.12135966241536,Peak Shaving,84.6937673112235
2024-01-02 23:15:00,42.47779981918407,11.296905327253285,49.901491295856964,Frequency Regulation,85.03502415114002
2024-01-02 23:30:00,45.928842488643674,42.37778445449362,49.98220894460774,Energy Arbitrage,97.86510823033962
2024-01-02 23:45:00,38.393749959004886,-33.629604961704445,49.86336699819595,Peak Shaving,86.0253568722832
2024-01-03 00:00:00,37.447720235213446,7.685485806258477,50.007629979009096,Frequency Regulation,58.055520083092674
2024-01-03 00:15:00,67.77489559935734,46.00003456063821,50.03326121835056,Frequency Regulation,59.289995960255595
2024-01-03 00:30:00,59.5820318019715,-39.25286784877474,50.091102366209256,Peak Shaving,94.28273330996818
2024-01-03 00:45:00,49.618352344702686,-45.66966758619737,49.945136949851545,Peak Shaving,96.135388565169
2024-01-03 01:00:00,39.09658511893293,-30.97741014026144,50.02916652389969,Frequency Regulation,51.54377481638349
2024-01-03 01:15:00,40.17425927081572,-47.81393293177605,50.16051162578271,Peak Shaving,93.55898917030304
2024-01-03 01:30:00,32.32116641295502,7.000439670761715,49.973237628057895,Frequency Regulation,80.06649013518276
2024-01-03 01:45:00,47.37666502232483,18.267198104202336,49.83131185627859,Frequency Regulation,44.66195833241687
2024-01-03 02:00:00,42.47183527976411,-49.44750282483026,49.88444273670875,Frequency Regulation,66.1779390021726
2024-01-03 02:15:00,57.85373955261838,-5.125244273247496,49.84575439592748,Frequency Regulation,73.25425871710765
2024-01-03 02:30:00,45.11007357169923,-12.784370137602238,49.95134113058969,Peak Shaving,47.38661439423467
2024-01-03 02:45:00,37.184147102385396,26.913146968624133,50.14081365419893,Frequency Regulation,47.17631429117533
2024-01-03 03:00:00,30.987149135653247,28.308487594980335,49.84035046406152,Frequency Regulation,72.87871508968217
2024-01-03 03:15:00,32.689985258529944,23.59731606445706,50.14232306120074,Peak Shaving,68.38672316855866
2024-01-03 03:30:00,57.17571093994269,-49.83148557262951,50.046127552837135,Peak Shaving,41.434474113543004
2024-01-03 03:45:00,48.14787378224182,-31.18564276354494,50.18332916112176,Frequency Regulation,53.31139133106437
2024-01-03 04:00:00,51.46316844434889,-49.01666683484094,50.18685295635969,Energy Arbitrage,98.75251240083976
2024-01-03 04:15:00,65.86685172161368,49.0252587897201,50.138045776622825,Energy Arbitrage,48.10778034469965
2024-01-03 04:30:00,69.61355789586818,43.52087179366946,50.033885247371124,Peak Shaving,36.56978837782422
2024-01-03 04:45:00,38.67587937593896,1.9175387319870083,49.902336805651814,Energy Arbitrage,68.84603832635713
2024-01-03 05:00:00,56.52312812400403,-27.532012397474848,49.84560360999233,Frequency Regulation,70.68587114569183
2024-01-03 05:15:00,40.532895069486024,9.59597329271412,49.93629151155081,Frequency Regulation,60.31140049522077
2024-01-03 05:30:00,30.826039978629147,-26.101160138039738,50.13116919484687,Peak Shaving,32.021095534532165
2024-01-03 05:45:00,60.335146153445656,-7.459393124045754,49.80766217887219,Energy Arbitrage,42.44355310396093
2024-01-03 06:00:00,42.80068603289871,35.006233283937135,50.19123110017588,Frequency Regulation,34.17883901077214
2024-01-03 06:15:00,45.33855576687592,0.7319408333202659,50.08075105043412,Energy Arbitrage,88.62839632018841
2024-01-03 06:30:00,53.532684542144224,35.4728487326484,49.95477719987377,Frequency Regulation,55.53733664147633
2024-01-03 06:45:00,63.24193820944762,36.83337723873257,49.86328554247196,Energy Arbitrage,53.8167319966294
2024-01-03 07:00:00,55.15927374364595,5.03564573950883,50.17699599195565,Peak Shaving,88.49693799297503
2024-01-03 07:15:00,64.90602621789581,34.382242048179336,49.854422607313396,Peak Shaving,38.6616452883317
2024-01-03 07:30:00,40.941681392625426,-5.938208286347866,50.15046837084129,Peak Shaving,74.16688179994662
2024-01-03 07:45:00,61.921873356502545,37.97314154159763,50.062696802102614,Energy Arbitrage,32.377642634786795
2024-01-03 08:00:00,37.42543777223809,-34.96575035562359,49.897549831514354,Energy Arbitrage,33.98480488189305
2024-01-03 08:15:00,68.11166627887778,-10.766647383055592,49.987822376328936,Frequency Regulation,52.028831448844876
2024-01-03 08:30:00,57.49953105551261,42.316979026494195,49.859610466122135,Energy Arbitrage,39.21519977961605
2024-01-03 08:45:00,38.62030708454234,-30.61446103636647,49.93444697534409,Peak Shaving,71.41202317670636
2024-01-03 09:00:00,67.89482361955697,25.53184598773315,49.99760224400191,Frequency Regulation,49.26267278996915
2024-01-03 09:15:00,59.23423227080632,-10.232059867022471,49.89012556967727,Peak Shaving,93.72535651605978
2024-01-03 09:30:00,40.15766570380103,28.823893129588654,50.08068135834754,Frequency Regulation,53.3595383426944
2024-01-03 09:45:00,38.53247909469928,-18.99234215404534,50.17590722082507,Frequency Regulation,85.33418749645955
2024-01-03 10:00:00,50.72802855722653,-1.1677847786494837,50.06988272585329,Frequency Regulation,51.85490020313689
2024-01-03 10:15:00,31.026508722181262,-40.546258422233905,49.8134465432298,Peak Shaving,66.61531494881989
2024-01-03 10:30:00,38.298803017644374,3.555478416117495,49.891172084006385,Frequency Regulation,91.30288426025407
2024-01-03 10:45:00,46.98741875006025,-26.828234467945443,50.16735799400352,Frequency Regulation,62.94032563686107
2024-01-03 11:00:00,44.96679921336902,-31.046520319479242,49.87141332231547,Peak Shaving,95.22913159556603
2024-01-03 11:15:00,48.543016974592426,-26.623415895786618,49.89620670456775,Energy Arbitrage,47.4670209511297
2024-01-03 11:30:00,41.105148251789274,25.47589641742259,49.8446285041628,Energy Arbitrage,89.88694029637486
2024-01-03 11:45:00,53.47137385832675,-0.9108540162450467,49.82680105534321,Peak Shaving,95.44505204777973
2024-01-03 12:00:00,64.55422423692926,-36.5815623859865,49.89135093479883,Energy Arbitrage,30.078579289992884
2024-01-03 12:15:00,34.701274238481325,-2.042341155310382,50.19054428371294,Energy Arbitrage,57.22821278103639
2024-01-03 12:30:00,50.69516428616457,43.48230789990052,49.84378724065953,Peak Shaving,92.84698743473902
2024-01-03 12:45:00,35.28272425380613,40.40226468953176,50.02883066594822,Frequency Regulation,80.10948568890856
2024-01-03 13:00:00,58.67438724770375,-36.031138577701206,49.99977879836369,Peak Shaving,41.83804529092755
2024-01-03 13:15:00,45.84238811229175,-0.8261034900366795,50.18323491215962,Energy Arbitrage,69.25894679653759
2024-01-03 13:30:00,52.61685247434036,-0.3490150918495658,50.11636776053274,Frequency Regulation,95.47659950533178
2024-01-03 13:45:00,37.33119344856314,25.21421373005461,49.91300057799905,Energy Arbitrage,91.12141959683831
2024-01-03 14:00:00,35.79391037373509,3.7141565371422516,49.81111858245662,Energy Arbitrage,71.60089448310691
2024-01-03 14:15:00,49.522251225958186,-39.69149361854761,49.85819886340401,Peak Shaving,80.37200592762674
2024-01-03 14:30:00,44.22450951399823,46.9885747132131,50.059705204097035,Frequency Regulation,75.30449673199709
2024-01-03 14:45:00,67.61727781011251,41.47011337433807,50.09501377983276,Peak Shaving,89.4400210242041
2024-01-03 15:00:00,60.61301015227861,5.3316604781841335,50.155058090390966,Energy Arbitrage,59.63068712174659
2024-01-03 15:15:00,59.94654479402189,-18.58854063177182,50.01722934957922,Energy Arbitrage,68.44015472795914
2024-01-03 15:30:00,66.14878958983734,-15.072432559350815,50.09715688821207,Energy Arbitrage,59.64107084761386
